time,lat,lon,alt,reducedChi2,PdBW,mask
76181.422752705,30.61653262,-95.10419011,7300.45,0.4,6.0,0x3e28
76181.464581348,30.67474133,-95.17801775,10996.76,0.21,12.5,0x3e28
76181.46500971,30.59983467,-95.10731798,7611.03,0.69,8.9,0x3e28
76181.466591013,30.62251556,-95.09423854,7178.92,4.91,4.1,0x3e28
76181.659198325,30.69123386,-95.2452178,14166.64,2.27,12.3,0x3b28
76182.498058544,30.61924643,-95.23280947,8496.88,0.84,7.6,0x2e28
76182.517964018,30.63000564,-95.22965806,9319.61,2.3,9.2,0x3a28
76182.526534247,30.67576008,-95.23623825,10695.39,0.31,6.6,0x3e28
76182.526723009,30.67667765,-95.23723447,10334.23,0.08,11.0,0x2e28
76182.549315317,30.66900626,-95.22785973,11521.9,0.16,8.1,0x3e28
76182.55199504,30.67107149,-95.22860117,11630.99,0.04,1.3,0x3c28
76182.553177008,30.65756231,-95.23154183,11351.81,0.57,15.0,0x2e28
76182.553343524,30.66611864,-95.22798266,11559.96,0.06,8.0,0x3a28
76182.56093159,30.66399634,-95.22639769,10709.76,2.26,1.8,0x3c28
76182.564776058,30.67565961,-95.22482659,11450.24,0.11,12.0,0x3e28
76182.600616064,30.65052021,-95.2247118,8954.4,0.38,1.7,0x3c28
76182.602574697,30.66328123,-95.22629331,8498.55,3.09,7.5,0x3a28
76182.603390476,30.64923099,-95.22789569,9077.85,0.02,8.4,0x3e28
76182.610797346,30.64602362,-95.23319441,8816.68,0.29,7.0,0x3e28
76182.982424964,30.67951405,-95.20144715,6573.28,0.84,4.2,0x3e28
76182.982826671,30.72522967,-95.19750264,9293.61,4.24,0.2,0x3c28
76183.010513824,30.70986723,-95.20145826,6665.38,0.1,6.9,0x3a28
76183.010697505,30.67663247,-95.20273142,6642.5,0.13,0.6,0x3e20
76183.05682058,30.68136045,-95.20846411,3728.55,2.58,8.1,0x2e28
76183.063930425,30.67570574,-95.21403086,5064.91,0.18,-2.6,0x3c28
76183.06460209,30.66452688,-95.20584446,8750.82,1.89,-0.1,0x3928
76183.077024443,30.67481841,-95.20556896,6421.45,0.6,6.7,0x3e28
76183.115382707,30.66878109,-95.21082367,14700.48,0.78,12.3,0x3c28
76183.127245282,30.66914925,-95.20682437,15563.96,0.55,12.5,0x3e28
76183.134210732,30.67391732,-95.20678565,15844.89,1.31,12.8,0x2e28
76183.199653216,30.67297717,-95.20739989,15518.48,0.14,19.2,0x3f28
76183.218260882,30.77576434,-95.21958038,1224.76,2.98,21.1,0x3a28
76183.248805964,30.67370489,-95.23291367,14501.03,0.34,12.6,0x3e28
76183.254352237,30.67725835,-95.23943436,11824.93,4.6,4.1,0x3e20
76183.274484197,30.67310791,-95.20913906,17834.5,0.39,-5.8,0x1d28
76183.311888654,30.67550538,-95.20847196,15699.87,0.09,10.6,0x3e28
76183.473099052,30.62366286,-95.19214609,7201.18,0.51,18.6,0x3e28
76183.480593917,30.6137852,-95.19078757,6885.32,0.21,5.7,0x3a28
76183.481517342,30.63305117,-95.1912805,6984.45,0.28,10.4,0x3e28
76183.481785952,30.67269433,-95.19537416,9590.93,1.85,4.7,0x3e28
76183.559287013,30.67261407,-95.19263464,9514.22,2.46,5.5,0x3a28
76183.582117704,30.61379426,-95.21242674,7160.16,0.41,11.0,0x3a28
76183.582922814,30.59446793,-95.19479926,7280.33,0.83,12.1,0x3a28
76183.583044648,30.62344543,-95.19585934,1398.23,1.06,4.0,0x3a28
76183.583531469,30.59309808,-95.18335239,6988.49,0.75,7.7,0x3e08
76183.585035197,30.59892644,-95.22189167,9832.71,1.27,1.8,0x1e28
76183.668024632,30.6143055,-95.16337726,6669.91,0.66,5.0,0x3a28
76183.73426202,30.57674739,-95.31361194,103943.13,3.2,-0.8,0x1d28
76183.734938953,30.57942663,-95.21591735,7828.95,4.63,21.7,0x3b08
76183.735237249,30.58866274,-95.22736713,9029.69,0.11,9.5,0x3928
76183.736596816,30.61893159,-95.21078998,8138.39,0.31,10.1,0x3e20
76183.83220569,30.59081166,-95.14773222,6642.88,0.77,7.5,0x3a28
76184.579554889,30.67630647,-95.25153137,15197.5,3.36,6.2,0x3a28
76184.643816675,30.67990239,-95.23646692,14529.32,3.72,10.1,0x3a28
76184.660136293,30.68228367,-95.20739806,10681.03,0.5,33.3,0x2b88
76184.660380448,30.67284663,-95.20248629,12746.29,1.68,7.6,0x3b28
76184.693258423,30.72450356,-95.23445463,15166.46,1.26,13.2,0x3e28
76184.69913323,30.693282,-95.23488666,14302.73,0.19,10.1,0x3e28
76184.712971806,30.6733332,-95.23170374,14487.42,2.66,4.3,0x3628
76184.713853105,30.70409952,-95.19791385,11352.22,0.13,7.7,0x3a28
76184.741369827,30.64095883,-95.21006039,9787.9,0.13,8.8,0x3a28
76184.741524937,30.63005284,-95.21035333,9336.31,2.89,12.3,0x3e28
76184.74362206,30.63241037,-95.21168602,9371.28,1.15,4.5,0x3e28
76184.771269733,30.62859902,-95.22362243,9732.08,0.11,5.5,0x3a28
76184.775440756,30.64076704,-95.22304416,10062.92,0.17,3.1,0x3e28
76184.776957192,30.64043114,-95.22280506,10022.39,0.23,7.1,0x3a28
76184.793498321,30.64209667,-95.22345339,10061.16,0.15,8.3,0x3a28
76184.800599382,30.68546292,-95.19568902,14713.84,0.58,10.5,0x3e08
76184.805774755,30.6876968,-95.20014427,12482.78,0.05,13.3,0x3f28
76184.805919498,30.68734858,-95.20053807,12441.29,0.7,7.3,0x3628
76184.806569608,30.69272638,-95.23595745,14469.02,0.07,16.2,0x3f28
76184.808851802,30.68042376,-95.19406857,14523.0,0.19,14.1,0x2e28
76184.814337575,30.63425892,-95.21862254,10072.63,0.17,8.7,0x3a28
76184.814389105,30.68599906,-95.19265767,14540.22,0.15,8.4,0x3e28
76184.814561485,30.64189575,-95.21657941,10181.73,0.29,6.3,0x3e28
76184.81509911,30.68307637,-95.20400362,10532.67,2.7,9.4,0x3a28
76184.816712388,30.61594002,-95.2174701,9895.92,2.53,1.7,0x3e20
76184.823941894,30.63476532,-95.21266602,10318.72,0.13,6.0,0x3e28
76184.824460969,30.68507686,-95.19244127,14510.33,0.13,6.4,0x3f20
76184.824908151,30.68486711,-95.19176923,14302.16,0.21,8.8,0x2e28
76184.828240898,30.62874063,-95.2138912,10305.47,0.58,5.5,0x3a28
76184.828389566,30.63512902,-95.21142217,10356.49,0.04,9.4,0x3e28
76184.833401682,30.63340687,-95.21064194,10696.31,0.08,9.9,0x3e28
76184.833895358,30.62827412,-95.21178941,10570.17,0.6,14.3,0x3a28
76184.840393273,30.62962488,-95.21155488,10773.05,0.29,8.5,0x3a28
76184.840756712,30.62802313,-95.21296399,10256.36,1.09,7.6,0x3e28
76184.846602344,30.6311,-95.20784262,10991.28,0.08,6.3,0x2e28
76184.855328777,30.63072578,-95.20440383,11052.28,0.24,3.0,0x3e28
76184.858900307,30.68923161,-95.19904283,11560.59,0.26,9.5,0x3a28
76184.866753012,30.68728342,-95.19505983,14961.55,0.05,5.8,0x3e28
76184.895675871,30.69243256,-95.17726009,13800.6,0.58,8.0,0x3e28
76184.897981822,30.69190011,-95.18381739,14055.36,0.01,12.4,0x1fa0
76184.912144388,30.67759672,-95.25336843,14510.36,0.12,8.6,0x3e28
76184.914812474,30.69404311,-95.17786975,14528.99,0.11,5.8,0x3e28
76184.940703291,30.68821546,-95.19923237,11710.55,0.07,11.6,0x3e28
76184.952206313,30.67476712,-95.25435234,14682.9,0.61,15.0,0x2f28
76184.972545579,30.68814488,-95.20538062,10139.18,0.06,9.6,0x3e28
76184.973382415,30.69298788,-95.19905109,11559.12,0.46,14.7,0x3f28
76185.008489657,30.67964483,-95.20312917,12359.1,2.69,10.5,0x3c28
76185.014719459,30.68677686,-95.21248086,13073.7,0.08,8.2,0x3e28
76185.032214005,30.68824923,-95.25352861,14182.14,1.5,20.8,0x3b28
76185.032803986,30.68784239,-95.23951187,14470.49,0.15,9.9,0x2e28
76185.032922408,30.73595492,-95.23583868,14724.51,2.62,0.5,0x3b20
76185.03303977,30.68128219,-95.23767719,14445.6,0.16,18.4,0x2e28
76185.033167979,30.72613235,-95.23569533,14382.96,3.15,15.1,0x3e08
76185.033557339,30.70263765,-95.23633581,13865.2,0.05,11.9,0x3e28
76185.060599384,30.67317097,-95.24313284,14296.32,0.98,16.9,0x3e28
76185.103758822,30.70130961,-95.17735087,14861.26,2.48,13.0,0x3e28
76185.159217769,30.68305974,-95.17855388,14171.92,0.8,13.3,0x3e28
76185.236935952,30.78255901,-95.1754816,12725.01,2.17,6.9,0x2b28
76185.274825448,30.64195502,-95.19412965,14310.18,0.05,7.9,0x3e28
76185.275610167,30.63972625,-95.19524371,14130.65,0.8,13.2,0x3e28
76185.27885455,30.63697088,-95.1941332,14195.84,0.02,0.7,0x3c28
76185.290074819,30.64496834,-95.19435042,14248.0,2.45,12.6,0x3fa8
76185.292060462,30.63707744,-95.19380887,14155.62,0.41,19.7,0x3e28
76185.314294694,30.64033419,-95.18728424,14261.74,0.0,3.2,0x3c28
76185.316286231,30.64156343,-95.18857548,14183.06,0.82,10.5,0x3f28
76185.317047707,30.61916055,-95.1907839,14297.21,1.88,11.2,0x3a28
76185.342135232,30.6819649,-95.1999061,10491.23,0.15,2.1,0x3c28
76185.360560361,30.61978295,-95.19374479,13742.52,2.9,9.3,0x3e28
76185.391528203,30.67865355,-95.16317774,8660.49,3.93,2.9,0x3e20
76185.401220716,30.62657866,-95.19877807,14917.32,0.21,9.9,0x3e28
76185.421402599,30.67591574,-95.19595631,13491.26,0.04,10.7,0x3628
76185.421580997,30.66183491,-95.19025166,14661.95,0.17,4.5,0x3c28
76185.421716811,30.64452604,-95.1946657,14482.1,0.05,8.9,0x3e28
76185.424051298,30.68586874,-95.16525112,7791.24,0.35,11.1,0x3e28
76185.485868839,30.71777257,-95.20005508,9502.44,2.67,6.5,0x3e08
76185.486148315,30.66717979,-95.19657626,13970.53,0.08,13.5,0x3e28
76185.504570611,30.64684682,-95.19275798,14515.47,0.43,14.3,0x3a28
76185.530503882,30.66807416,-95.18570306,14608.83,0.44,3.2,0x3628
76185.531144155,30.63459937,-95.19703241,14549.34,3.63,7.4,0x1d28
76185.542073453,30.67614964,-95.20601127,10559.22,2.32,7.1,0x3e28
76185.542805576,30.662605,-95.18743975,9749.5,1.26,-0.2,0x3e28
76185.549687987,30.66950707,-95.18804722,9586.63,0.74,6.2,0x3a28
76185.551319706,30.66657326,-95.19204379,14797.14,2.13,-0.4,0x3c28
76186.449597777,30.66462693,-95.24768015,8976.65,0.19,11.1,0x3a28
76186.456961774,30.66741042,-95.23965383,9653.33,0.09,6.8,0x2e28
76186.459307492,30.66416426,-95.2404071,10117.75,0.74,4.2,0x1e28
76186.462821345,30.64773584,-95.23847656,9830.0,0.19,8.7,0x3e28
76186.67716258,30.62283939,-95.22623567,9883.82,0.06,11.6,0x3a28
76186.68816439,30.60315596,-95.2266308,10063.8,1.11,9.4,0x3a28
76186.688415411,30.620794,-95.2266667,10494.02,0.57,5.7,0x3a28
76186.688478641,30.64448198,-95.22568996,10754.13,0.52,6.1,0x3a28
76186.688866389,30.62497051,-95.22548443,10379.29,0.19,7.9,0x3e28
76186.712691324,30.62384351,-95.22357583,10395.34,0.23,9.8,0x3e28
76186.720553456,30.61576219,-95.22960224,11886.78,2.14,9.8,0x3e08
76186.72437713,30.6160227,-95.23231272,10934.34,0.14,6.9,0x3a28
76186.725719203,30.63871304,-95.23329195,10396.53,2.95,7.8,0x3e08
76186.729238458,30.63852228,-95.22848791,11092.2,0.53,3.1,0x3c28
76186.729733268,30.62016759,-95.2353746,11374.71,0.27,9.8,0x2e28
76186.729838055,30.62078192,-95.23523162,11316.11,0.21,3.0,0x3c28
76186.729939088,30.6210612,-95.23565708,11308.88,0.32,7.4,0x2e28
76186.730040064,30.62216316,-95.23455014,11449.29,0.24,7.0,0x3e28
76186.741976737,30.58942375,-95.23730282,12083.76,0.97,21.0,0x3a28
76186.77298746,30.63228308,-95.22957233,8938.18,0.45,7.0,0x3a28
76186.852626784,30.62447145,-95.22312028,9128.61,0.44,7.7,0x3e08
76186.865657027,30.62049787,-95.22619146,9487.77,0.26,5.7,0x3a28
76186.86725212,30.62061156,-95.22534144,9629.46,1.0,12.7,0x3e28
76186.86743483,30.61369256,-95.23638426,12803.63,0.4,22.3,0x3928
76186.868703874,30.62871897,-95.23259249,8745.67,1.25,14.2,0x3e28
76186.92461604,30.61477393,-95.23564879,12782.24,0.35,19.0,0x3e28
76186.953556694,30.61134961,-95.22908311,12206.04,0.81,19.0,0x3e28
76186.959830731,30.62399401,-95.22560961,14009.14,0.23,10.4,0x3a28
76186.965799704,30.61663442,-95.20229176,9094.51,1.34,6.2,0x3a28
76186.9706752,30.60892456,-95.23059723,12801.95,3.09,21.9,0x2f28
76186.970882442,30.6004642,-95.24755351,10080.03,1.36,14.2,0x3928
76186.97115691,30.61457961,-95.21851692,13399.97,0.68,9.3,0x3a28
76186.971245923,30.59925172,-95.21846692,13901.78,0.06,8.2,0x3e28
76186.971329817,30.59475268,-95.23003345,13648.73,0.03,18.0,0x3e28
76186.97143898,30.59777023,-95.22274787,13864.04,0.04,8.2,0x3e28
76186.97155642,30.585807,-95.23041716,13075.61,1.45,16.9,0x3e08
76186.971989723,30.59718802,-95.21855397,13685.99,0.03,12.1,0x3e28
76188.093504663,30.66949086,-95.20370588,8759.04,2.65,7.8,0x3a28
76188.139955419,30.64781667,-95.20975803,9811.01,0.42,13.5,0x3a28
76188.159355324,30.67092625,-95.20162758,10639.31,2.96,22.7,0x3b28
76188.213119764,30.82347807,-95.15331409,13773.53,2.02,3.2,0x2728
76188.218675731,30.67132624,-95.18613456,11806.24,0.2,10.9,0x3f28
76188.22869317,30.65225432,-95.18028811,12181.89,0.5,11.4,0x3a28
76188.252751188,30.64749674,-95.19808635,13486.28,0.11,5.1,0x3e28
76188.258401763,30.6487503,-95.20306979,12319.87,0.54,8.9,0x3e28
76188.272471797,30.65491118,-95.20284067,12418.72,0.03,10.4,0x3e28
76188.333263469,30.67642358,-95.21034834,12092.31,1.98,6.7,0x3e28
76188.334038519,30.66558844,-95.21105826,11670.31,0.12,8.1,0x3e28
76188.335972428,30.66447763,-95.21165562,11679.6,0.16,12.9,0x3e28
76188.337824124,30.66712316,-95.21046756,11826.7,0.08,10.0,0x3e28
76188.33801653,30.65990357,-95.21182732,11728.6,0.18,7.5,0x3a28
76188.338718827,30.66096575,-95.21242121,11359.29,0.14,1.5,0x3c28
76188.339332762,30.66542304,-95.2107234,11578.41,0.22,7.6,0x3e08
76190.170406892,30.03316715,-91.9845162,9962.29,0.41,6.3,0x3c28
76190.46084248,30.70138143,-95.22702378,13583.96,0.15,9.8,0x3e08
76190.466064117,30.70243256,-95.22749288,13891.38,0.65,8.3,0x3f28
76190.467071848,30.70071554,-95.22522074,13678.04,0.04,9.0,0x3e28
76190.467661558,30.70221468,-95.22299795,14326.12,0.04,7.7,0x3e28
76190.542486802,30.70080175,-95.22773063,13599.4,0.42,12.3,0x3a28
76190.543212653,30.69870026,-95.21054597,15535.38,1.09,23.2,0x2f28
76190.57586677,30.68005163,-95.22700366,15162.84,0.31,3.7,0x3c28
76190.579341756,30.68334062,-95.2254937,15087.74,2.55,17.0,0x3f28
76190.62353307,30.65884488,-95.22363919,15369.14,2.38,10.7,0x3a28
76190.649779443,30.70113946,-95.21397087,17384.23,1.19,22.6,0x2f08
76190.73103354,30.67800225,-95.22389692,15232.18,1.07,14.4,0x3f28
76190.731568844,30.68010611,-95.22243761,15803.46,2.86,10.6,0x3f08
76190.732970983,31.21834583,-95.13010491,16641.27,4.24,8.3,0x2728
76190.734483365,30.67734574,-95.22238032,16178.74,1.37,4.2,0x3b20
76190.743809093,30.71764749,-95.22991216,11309.91,0.52,11.1,0x3e08
76190.744173071,30.67964855,-95.2233973,15568.39,0.14,15.3,0x3fa8
76190.812046265,30.70424813,-95.22524415,9753.62,0.1,5.3,0x3e28
76190.82004213,30.70227729,-95.22930933,13709.24,1.45,20.2,0x2f28
76190.820190394,30.67959519,-95.22411148,15832.4,2.74,14.7,0x3d88
76190.820355705,30.67833688,-95.21484633,7619.89,0.51,6.0,0x3f28
76190.820614051,30.70395917,-95.22952016,13620.3,0.36,1.5,0x3c28
76190.820717462,30.68662068,-95.21621425,7082.74,0.74,7.7,0x2e28
76190.820826266,30.6744711,-95.21669593,7016.86,0.58,6.1,0x3e08
76190.839804297,30.69988668,-95.2175491,15701.98,0.25,21.1,0x3a28
76190.907719823,30.6919745,-95.22407916,10261.27,0.46,6.9,0x3e28
76190.907827746,30.69893481,-95.22767316,10307.5,0.28,11.6,0x3e28
76190.908009817,30.70482051,-95.23643839,11189.93,0.05,17.8,0x3f28
76190.922510353,30.66545778,-95.19898,8609.02,0.22,12.0,0x3e28
76190.924364825,30.64218835,-95.2338252,14890.95,1.22,13.7,0x3c28
76190.950108904,30.66519497,-95.23207181,15413.82,2.85,10.2,0x3d28
76190.950319619,30.6773454,-95.22415106,14172.69,2.08,7.9,0x3a28
76191.025239881,30.66821291,-95.21480511,9538.98,0.56,9.3,0x2e28
76191.025363848,30.69713083,-95.22535648,10377.39,0.16,15.0,0x3e28
76191.064442048,30.71085175,-95.21383249,13782.34,0.19,9.3,0x3e28
76191.105563741,31.24469538,-95.09681315,23499.89,0.0,5.5,0x2728
76191.167361287,30.70152667,-95.23115846,13445.6,0.06,7.6,0x3a28
76191.170707768,30.70337021,-95.21436919,15743.1,0.01,14.0,0x2f28
76191.170826746,30.7194283,-95.21300001,14545.38,1.53,8.8,0x3a28
76191.17095128,30.6765543,-95.21308453,15523.55,3.9,8.8,0x3e28
76191.171165,30.70318897,-95.21471767,15502.4,3.3,14.9,0x3e28
76191.171271805,30.70405764,-95.21229957,15706.25,0.14,9.4,0x2e28
76191.171403769,30.68250837,-95.21900872,15455.52,0.72,3.1,0x3c28
76191.241311622,30.6155849,-95.17155677,8306.9,0.74,7.2,0x3a28
76192.89894447,30.67036176,-95.18409756,10817.36,3.65,3.7,0x3e28
76192.910894004,30.65913321,-95.17320037,11567.41,0.82,4.7,0x3b28
76192.922207004,30.65350683,-95.17136699,9365.12,0.5,1.3,0x3c28
76192.924405797,30.66811763,-95.16507143,11495.86,0.2,7.7,0x3a28
76192.939902104,30.66303756,-95.16332858,11947.32,0.32,7.9,0x2e28
76192.96863794,30.64265568,-95.16666189,14105.4,3.01,3.7,0x3c28
76192.995332533,30.64846038,-95.16697973,14522.66,0.2,10.5,0x3e28
76192.995878233,30.65211235,-95.16501401,14356.58,0.8,5.2,0x3e28
76193.001284872,30.64589025,-95.15964294,14443.06,1.04,6.1,0x3a28
76193.003287366,30.65330823,-95.15632713,14233.4,0.22,13.0,0x3e28
76193.003666395,30.65292252,-95.15623371,14335.41,0.06,12.0,0x3e28
76193.007694294,30.65654591,-95.1563926,14282.83,0.11,6.9,0x3a28
76193.015468457,30.65052385,-95.15639675,13813.31,1.16,11.5,0x3e28
76193.016438626,30.65168923,-95.15692132,14226.8,0.09,16.4,0x3e28
76193.018385091,30.65992663,-95.18285438,8551.06,0.34,3.9,0x1e28
76193.021258195,30.65475943,-95.15595598,14659.27,2.21,12.1,0x3f28
76193.023509331,30.65512547,-95.15722747,14251.6,2.98,15.0,0x3f28
76193.023782065,30.64921207,-95.15666982,14455.03,2.03,13.2,0x3f28
76193.023898895,30.65796516,-95.16816974,14287.62,0.05,8.6,0x3a28
76193.024036065,30.64926976,-95.15170571,14446.76,0.03,6.6,0x3e28
76193.025881777,30.67716027,-95.18185187,9219.76,0.71,9.9,0x3a28
76193.031862447,30.63347047,-95.15308905,13860.07,2.5,13.4,0x3e28
76193.032163222,30.65525482,-95.15815738,14294.59,0.11,18.4,0x3f08
76193.032787961,30.64436401,-95.15308557,14178.65,0.02,10.5,0x3e28
76193.032934705,30.65616351,-95.1573602,14249.1,0.19,7.6,0x3e28
76193.034395616,30.65028022,-95.15807498,14257.73,0.89,12.5,0x3e28
76193.039845305,30.64408651,-95.15344093,14183.26,0.08,7.6,0x3e28
76193.040866582,30.62084621,-95.15456754,13483.92,1.2,1.2,0x3c28
76193.055528308,30.64203797,-95.16895831,14862.53,2.15,7.9,0x3f28
76193.060490802,30.63400637,-95.1610804,14465.05,0.02,15.3,0x3e28
76193.062870241,30.6438294,-95.16575446,14457.67,1.14,15.2,0x3928
76193.065566559,30.63182865,-95.16441196,14780.49,4.82,8.2,0x3a28
76193.069997068,30.64708427,-95.16028627,14380.52,0.6,7.6,0x3a28
76193.071361795,30.62428999,-95.17269138,14892.39,0.75,2.6,0x3c28
76193.076678408,30.62504949,-95.16162697,14501.57,0.04,8.0,0x3e28
76193.148145496,30.66819683,-95.16448191,11165.0,0.1,9.4,0x2e28
76193.153847232,30.65788641,-95.16662282,9355.89,0.1,0.8,0x3c28
76193.160039131,30.70754803,-95.16005322,11491.98,3.21,10.7,0x3e08
76193.163649053,30.67797136,-95.18458543,10715.62,0.11,18.4,0x3e28
76193.163818154,30.69163963,-95.16237136,10314.39,3.7,9.7,0x3e28
76193.168506038,30.68999626,-95.15868505,10909.11,0.09,6.0,0x3628
76193.168557176,30.68531665,-95.159354,11013.68,0.23,10.3,0x3a28
76193.200882639,30.66513515,-95.16516238,14168.0,0.09,13.3,0x2e28
76193.20102833,30.65159061,-95.17109016,37575.23,2.13,3.0,0x1d28
76193.201490736,30.64534037,-95.16805823,14067.02,2.08,-0.4,0x3928
76193.204969639,30.67127056,-95.19146063,10204.59,0.17,7.4,0x3a28
76193.205227088,30.67166723,-95.18721239,10373.26,0.21,9.6,0x3e28
76193.206304397,30.65442796,-95.15675052,14181.61,0.03,13.0,0x3e28
76193.213137022,30.67388417,-95.16722514,14311.53,1.0,8.3,0x3e08
76193.234402204,30.68099744,-95.17931004,15004.65,2.0,7.3,0x3a28
76193.241209034,30.66508845,-95.18067371,13315.27,2.71,10.2,0x3d28
76193.252659753,30.64928429,-95.17913772,13728.46,0.57,6.2,0x3e20
76193.258067383,30.65842051,-95.17643324,15355.83,2.84,12.5,0x3e08
76193.26685465,30.67359768,-95.19841372,11019.67,1.8,10.8,0x2e28
76193.267029015,30.65672851,-95.19920085,9615.11,1.94,3.9,0x3628
76193.269750577,30.71407487,-95.17488944,10524.55,1.35,11.2,0x2e28
76193.272082955,30.68403551,-95.17491946,14992.82,0.86,1.5,0x3c28
76193.272411134,30.67375283,-95.17753147,14103.6,0.31,9.6,0x3e28
76193.273346261,30.68474693,-95.17557119,14459.31,4.37,8.2,0x3e28
76193.273426862,30.66688492,-95.17827375,14463.29,0.38,2.3,0x3c28
76193.275058906,30.65536036,-95.16586205,8358.72,0.12,7.6,0x3a28
76193.291607694,30.68333027,-95.18389572,14065.55,0.23,-0.3,0x3c28
76193.292791089,30.67922555,-95.18000872,14058.96,0.1,14.9,0x3a28
76193.325492517,30.68551586,-95.18244939,13736.78,0.43,7.7,0x3e28
76193.334425561,30.68678633,-95.18230377,13721.04,0.1,20.5,0x3f28
76193.341720008,30.59936305,-95.17658282,4780.34,4.39,6.8,0x2e28
76193.358628795,30.61024982,-95.13881295,12905.84,0.66,6.0,0x3e28
76193.396608029,30.6262092,-95.17830043,9538.65,0.27,7.4,0x3e28
76193.413181011,30.68097495,-95.18457432,9066.27,0.28,5.7,0x3e28
76193.478533055,30.67701115,-95.17204634,12269.0,3.42,16.5,0x2e28
76193.478593066,29.91214433,-95.76603312,147346.08,3.71,11.2,0x3928
76193.478895322,30.68448032,-95.18227737,13650.41,0.27,10.2,0x3628
76193.523976327,30.66288095,-95.18168213,14874.56,0.34,25.7,0x3b28
76193.531573536,30.62652147,-95.18981612,11503.49,2.51,10.9,0x2e28
76193.564892302,30.68525932,-95.18099714,15151.13,1.82,14.3,0x3e28
76193.564995477,30.66412826,-95.18240325,15129.56,0.18,14.0,0x3e28
76193.578699623,30.63958623,-95.16522004,8676.68,1.41,5.6,0x3e28
76193.579294071,30.65018106,-95.16745546,8553.12,0.11,6.6,0x3e28
76193.579664489,30.6502339,-95.17101087,8041.63,0.37,6.8,0x3a28
76193.587884904,30.6418617,-95.10692452,6399.63,0.71,4.7,0x3e28
76193.639684179,35.61979444,-87.7107534,201853.75,3.43,22.7,0x3328
76193.642253731,30.67582034,-95.18354402,10769.72,0.13,9.7,0x3f00
76193.657139612,30.65942774,-95.18154201,10568.15,3.49,-1.1,0x3c28
76193.724388523,30.65336562,-95.07660228,6347.6,0.72,9.0,0x3a28
76193.724810011,30.67694201,-95.15858513,8875.6,0.01,2.9,0x1e28
76193.728914387,30.66898761,-95.17439283,9410.38,0.03,-0.5,0x3e20
76194.626047824,30.65342578,-95.20223805,13366.11,1.94,22.6,0x3b20
76195.315421162,30.6704342,-95.2524499,13194.22,1.31,10.8,0x1e28
76195.406159983,30.66553907,-95.20377517,11536.32,2.82,8.6,0x3e28
76195.414146033,30.68837405,-95.21005291,12674.73,1.2,4.1,0x3f28
76195.437994022,30.68610765,-95.20436014,11254.4,0.11,13.5,0x3e28
76195.465831261,30.68081166,-95.20640789,13333.82,0.04,7.7,0x3e28
76195.479609551,30.67145992,-95.21966448,12299.31,0.34,8.8,0x2e28
76195.491867889,30.68000887,-95.21937268,12083.68,0.21,7.7,0x3a28
76195.499566356,30.67864243,-95.21989685,12227.16,0.03,10.1,0x3e28
